"Notes"	"MSA"	"MSA Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	"Cancer Sites"	"Cancer Sites Code"	Count	Population	Crude Rate
	" Tucson, AZ  "	"46060"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	22	8257	266.4
	" Tucson, AZ  "	"46060"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	22	4029	546.0
	" Tulsa, OK  "	"46140"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	17	22196	76.6
	" Tulsa, OK  "	"46140"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	20	18634	107.3
	" Tulsa, OK  "	"46140"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	37	17615	210.0
	" Tulsa, OK  "	"46140"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	27	15244	177.1
	" Tulsa, OK  "	"46140"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	53	13758	385.2
	" Tulsa, OK  "	"46140"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	46	14040	327.6
	" Tulsa, OK  "	"46140"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	65	11891	546.6
	" Tulsa, OK  "	"46140"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	57	13286	429.0
	" Tulsa, OK  "	"46140"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	63	10270	613.4
	" Tulsa, OK  "	"46140"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	38	11280	336.9
	" Tulsa, OK  "	"46140"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	48	8113	591.6
	" Tulsa, OK  "	"46140"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	31	7967	389.1
	" Tulsa, OK  "	"46140"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	32	4390	728.9
	" Tulsa, OK  "	"46140"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	18	7882	228.4
	" Virginia Beach-Norfolk-Newport News, VA-NC  "	"47260"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	25	30976	80.7
	" Virginia Beach-Norfolk-Newport News, VA-NC  "	"47260"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	28	24504	114.3
	" Virginia Beach-Norfolk-Newport News, VA-NC  "	"47260"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	18	7377	244.0
	" Virginia Beach-Norfolk-Newport News, VA-NC  "	"47260"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	50	23521	212.6
	" Virginia Beach-Norfolk-Newport News, VA-NC  "	"47260"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	38	19530	194.6
	" Virginia Beach-Norfolk-Newport News, VA-NC  "	"47260"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	60	17992	333.5
	" Virginia Beach-Norfolk-Newport News, VA-NC  "	"47260"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	17	7366	230.8
	" Virginia Beach-Norfolk-Newport News, VA-NC  "	"47260"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	51	18185	280.5
	" Virginia Beach-Norfolk-Newport News, VA-NC  "	"47260"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	27	5485	492.3
	" Virginia Beach-Norfolk-Newport News, VA-NC  "	"47260"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	84	15557	539.9
	" Virginia Beach-Norfolk-Newport News, VA-NC  "	"47260"	"70-74 years"	"70-74"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	17	6364	267.1
	" Virginia Beach-Norfolk-Newport News, VA-NC  "	"47260"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	61	17201	354.6
	" Virginia Beach-Norfolk-Newport News, VA-NC  "	"47260"	"70-74 years"	"70-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	24	4321	555.4
	" Virginia Beach-Norfolk-Newport News, VA-NC  "	"47260"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	91	13406	678.8
	" Virginia Beach-Norfolk-Newport News, VA-NC  "	"47260"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	50	15253	327.8
	" Virginia Beach-Norfolk-Newport News, VA-NC  "	"47260"	"75-79 years"	"75-79"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	17	3305	514.4
	" Virginia Beach-Norfolk-Newport News, VA-NC  "	"47260"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	77	10367	742.7
	" Virginia Beach-Norfolk-Newport News, VA-NC  "	"47260"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	35	9792	357.4
	" Virginia Beach-Norfolk-Newport News, VA-NC  "	"47260"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	34	5639	602.9
	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	19	133761	14.2
	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"40-44 years"	"40-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	22	51254	42.9
	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	20	133749	15.0
	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	22	122102	18.0
	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"45-49 years"	"45-49"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	28	42065	66.6
	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	30	119227	25.2
	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"50-54 years"	"50-54"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	20	40852	49.0
	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	49	112242	43.7
	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"50-54 years"	"50-54"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	47	33885	138.7
	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	68	109952	61.8
	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"55-59 years"	"55-59"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	29	29410	98.6
	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	64	81559	78.5
	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	55	24437	225.1
	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	127	80793	157.2
	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	37	22311	165.8
	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	72	55951	128.7
	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	74	18226	406.0
	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	116	55707	208.2
	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	35	17928	195.2
	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	115	46145	249.2
	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	63	13825	455.7
	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	144	42080	342.2
	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"70-74 years"	"70-74"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	46	15390	298.9
	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	121	43705	276.9
	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"70-74 years"	"70-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	53	9943	533.0
	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	164	34214	479.3
	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"75-79 years"	"75-79"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	34	12173	279.3
	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	135	39305	343.5
	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"75-79 years"	"75-79"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	62	7036	881.2
	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	126	26463	476.1
	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"80-84 years"	"80-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	20	8028	249.1
	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	72	27347	263.3
	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"80-84 years"	"80-84"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	31	3762	824.0
	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	76	16239	468.0
	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	66	26462	249.4
	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	31	10163	305.0
	" Winston-Salem, NC  "	"49180"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	19	12885	147.5
	" Winston-Salem, NC  "	"49180"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	34	12025	282.7
	" Winston-Salem, NC  "	"49180"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	34	10015	339.5
	" Winston-Salem, NC  "	"49180"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	29	9747	297.5
	" Winston-Salem, NC  "	"49180"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	38	8323	456.6
	" Winston-Salem, NC  "	"49180"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	34	9415	361.1
	" Winston-Salem, NC  "	"49180"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	49	7172	683.2
	" Winston-Salem, NC  "	"49180"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	38	7909	480.5
	" Winston-Salem, NC  "	"49180"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	49	5246	934.0
	" Winston-Salem, NC  "	"49180"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	18	2821	638.1
	" Worcester, MA-CT  "	"49340"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	17	25010	68.0
	" Worcester, MA-CT  "	"49340"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	18	18963	94.9
	" Worcester, MA-CT  "	"49340"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	20	18548	107.8
	" Worcester, MA-CT  "	"49340"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	35	15097	231.8
	" Worcester, MA-CT  "	"49340"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	40	13902	287.7
	" Worcester, MA-CT  "	"49340"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	29	14215	204.0
	" Worcester, MA-CT  "	"49340"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	49	12083	405.5
	" Worcester, MA-CT  "	"49340"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	50	15300	326.8
	" Worcester, MA-CT  "	"49340"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	50	11601	431.0
	" Worcester, MA-CT  "	"49340"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	57	14410	395.6
	" Worcester, MA-CT  "	"49340"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	64	9481	675.0
	" Worcester, MA-CT  "	"49340"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	35	11279	310.3
	" Worcester, MA-CT  "	"49340"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	38	6246	608.4
	" Worcester, MA-CT  "	"49340"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	27	11176	241.6
	" Worcester, MA-CT  "	"49340"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	18	4124	436.5
	" Youngstown-Warren-Boardman, OH-PA  "	"49660"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	19	14883	127.7
	" Youngstown-Warren-Boardman, OH-PA  "	"49660"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	28	13690	204.5
	" Youngstown-Warren-Boardman, OH-PA  "	"49660"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	21	13065	160.7
	" Youngstown-Warren-Boardman, OH-PA  "	"49660"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	34	11574	293.8
	" Youngstown-Warren-Boardman, OH-PA  "	"49660"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	33	12706	259.7
	" Youngstown-Warren-Boardman, OH-PA  "	"49660"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	56	10575	529.6
	" Youngstown-Warren-Boardman, OH-PA  "	"49660"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	47	14313	328.4
	" Youngstown-Warren-Boardman, OH-PA  "	"49660"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	69	10802	638.8
	" Youngstown-Warren-Boardman, OH-PA  "	"49660"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	38	12987	292.6
	" Youngstown-Warren-Boardman, OH-PA  "	"49660"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	63	8857	711.3
	" Youngstown-Warren-Boardman, OH-PA  "	"49660"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	21	9359	224.4
	" Youngstown-Warren-Boardman, OH-PA  "	"49660"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	26	5256	494.7
	" Youngstown-Warren-Boardman, OH-PA  "	"49660"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	25	3013	829.7
	"Other"	"99999"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	17	2738471	0.6
	"Other"	"99999"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	23	2952194	0.8
	"Other"	"99999"	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	23	2642136	0.9
	"Other"	"99999"	"25-29 years"	"25-29"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	23	2778472	0.8
	"Other"	"99999"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	59	2802354	2.1
	"Other"	"99999"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	60	2897028	2.1
	"Other"	"99999"	"35-39 years"	"35-39"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	30	353695	8.5
	"Other"	"99999"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	205	3329677	6.2
	"Other"	"99999"	"35-39 years"	"35-39"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	44	356102	12.4
	"Other"	"99999"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	224	3362316	6.7
	"Other"	"99999"	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	84	341013	24.6
	"Other"	"99999"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	511	3378427	15.1
	"Other"	"99999"	"40-44 years"	"40-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	131	334891	39.1
	"Other"	"99999"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	634	3389329	18.7
	"Other"	"99999"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"Respiratory System"	"22010-22060"	18	81944	22.0
	"Other"	"99999"	"45-49 years"	"45-49"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	105	288622	36.4
	"Other"	"99999"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	877	3111417	28.2
	"Other"	"99999"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"Respiratory System"	"22010-22060"	24	66890	35.9
	"Other"	"99999"	"45-49 years"	"45-49"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	236	274236	86.1
	"Other"	"99999"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	1345	3115066	43.2
	"Other"	"99999"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"Respiratory System"	"22010-22060"	17	66737	25.5
	"Other"	"99999"	"50-54 years"	"50-54"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	141	218300	64.6
	"Other"	"99999"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	1671	2742683	60.9
	"Other"	"99999"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"Respiratory System"	"22010-22060"	24	55183	43.5
	"Other"	"99999"	"50-54 years"	"50-54"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	323	202043	159.9
	"Other"	"99999"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	2448	2722834	89.9
	"Other"	"99999"	"55-59 years"	"55-59"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	199	165551	120.2
	"Other"	"99999"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	2636	2241968	117.6
	"Other"	"99999"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	428	143523	298.2
	"Other"	"99999"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	4207	2152823	195.4
	"Other"	"99999"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	230	142716	161.2
	"Other"	"99999"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	3738	1927727	193.9
	"Other"	"99999"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	541	115655	467.8
	"Other"	"99999"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	5687	1806421	314.8
	"Other"	"99999"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	277	129942	213.2
	"Other"	"99999"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	4715	1789046	263.5
	"Other"	"99999"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	600	97894	612.9
	"Other"	"99999"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	7722	1594506	484.3
	"Other"	"99999"	"70-74 years"	"70-74"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	293	114116	256.8
	"Other"	"99999"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	5554	1735529	320.0
	"Other"	"99999"	"70-74 years"	"70-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	534	76585	697.3
	"Other"	"99999"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	8815	1422617	619.6
	"Other"	"99999"	"75-79 years"	"75-79"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	207	92213	224.5
