,Cancer,Gender,Larynx,Lung,Nasal,Race,State,Trachea,Year
5398,Larynx,Female,0.0,,,White,PA,,2024
5399,Larynx,Female,0.5552597550737309,,,White,PA,,2025
5400,Lung,Female,,2.8,,White,LA,,1999
5401,Lung,Female,,2.6,,White,LA,,2000
5402,Lung,Female,,3.2,,White,LA,,2001
5403,Lung,Female,,2.1,,White,LA,,2002
5404,Lung,Female,,2.3,,White,LA,,2003
5405,Lung,Female,,2.7,,White,LA,,2004
5406,Lung,Female,,1.9,,White,LA,,2005
5407,Lung,Female,,2.5,,White,LA,,2006
5408,Lung,Female,,3.0,,White,LA,,2007
5409,Lung,Female,,2.0,,White,LA,,2008
5410,Lung,Female,,3.2,,White,LA,,2009
5411,Lung,Female,,2.7,,White,LA,,2010
5412,Lung,Female,,2.4,,White,LA,,2011
5413,Lung,Female,,2.4,,White,LA,,2012
5414,Lung,Female,,2.9,,White,LA,,2013
5415,Lung,Female,,2.4,,White,LA,,2014
5416,Lung,Female,,3.6,,White,LA,,2015
5417,Lung,Female,,2.9211393458077217,,White,LA,,2016
5418,Lung,Female,,2.8052467128357845,,White,LA,,2017
5419,Lung,Female,,0.23267911619842874,,White,LA,,2018
5420,Lung,Female,,2.0546196227026323,,White,LA,,2019
5421,Lung,Female,,0.0,,White,LA,,2020
5422,Lung,Female,,4.38363808033765,,White,LA,,2021
5423,Lung,Female,,0.0,,White,LA,,2022
5424,Lung,Female,,6.841741093026942,,White,LA,,2023
5425,Lung,Female,,0.0,,White,LA,,2024
5426,Lung,Female,,11.441483737306518,,White,LA,,2025
5427,Larynx,Female,72.7,,,White,MO,,1999
5428,Larynx,Female,68.4,,,White,MO,,2000
5429,Larynx,Female,70.4,,,White,MO,,2001
5430,Larynx,Female,73.2,,,White,MO,,2002
5431,Larynx,Female,78.2,,,White,MO,,2003
5432,Larynx,Female,75.6,,,White,MO,,2004
5433,Larynx,Female,83.1,,,White,MO,,2005
5434,Larynx,Female,83.1,,,White,MO,,2006
5435,Larynx,Female,79.6,,,White,MO,,2007
5436,Larynx,Female,82.4,,,White,MO,,2008
5437,Larynx,Female,84.7,,,White,MO,,2009
5438,Larynx,Female,83.4,,,White,MO,,2010
5439,Larynx,Female,84.3,,,White,MO,,2011
5440,Larynx,Female,87.0,,,White,MO,,2012
5441,Larynx,Female,89.7,,,White,MO,,2013
5442,Larynx,Female,87.4,,,White,MO,,2014
5443,Larynx,Female,87.1,,,White,MO,,2015
5444,Larynx,Female,89.90073534935844,,,White,MO,,2016
5445,Larynx,Female,35.44017335199364,,,White,MO,,2017
5446,Larynx,Female,48.12039244977749,,,White,MO,,2018
5447,Larynx,Female,7.361253363363223,,,White,MO,,2019
5448,Larynx,Female,8.725385186337304,,,White,MO,,2020
5449,Larynx,Female,43.016354618049384,,,White,MO,,2021
5450,Larynx,Female,4.630990609190288,,,White,MO,,2022
5451,Larynx,Female,2.8265603735516223,,,White,MO,,2023
5452,Larynx,Female,32.814949337402076,,,White,MO,,2024
5453,Larynx,Female,0.0,,,White,MO,,2025
5454,Trachea,Male,,,,White,NY,0.3,1999
5455,Trachea,Male,,,,White,NY,0.4,2000
5456,Trachea,Male,,,,White,NY,0.3,2001
5457,Trachea,Male,,,,White,NY,0.3,2002
5458,Trachea,Male,,,,White,NY,0.3,2003
5459,Trachea,Male,,,,White,NY,0.2,2004
5460,Trachea,Male,,,,White,NY,0.3,2005
5461,Trachea,Male,,,,White,NY,0.3,2006
5462,Trachea,Male,,,,White,NY,0.2,2007
5463,Trachea,Male,,,,White,NY,0.4,2008
5464,Trachea,Male,,,,White,NY,0.3,2009
5465,Trachea,Male,,,,White,NY,0.4,2010
5466,Trachea,Male,,,,White,NY,0.3,2011
5467,Trachea,Male,,,,White,NY,0.3,2012
5468,Trachea,Male,,,,White,NY,0.3,2013
5469,Trachea,Male,,,,White,NY,0.4,2014
5470,Trachea,Male,,,,White,NY,0.3,2015
5471,Trachea,Male,,,,White,NY,0.4169561567766515,2016
5472,Trachea,Male,,,,White,NY,0.3586925374549659,2017
5473,Trachea,Male,,,,White,NY,0.20720367183539004,2018
5474,Trachea,Male,,,,White,NY,0.28115528284844343,2019
5475,Trachea,Male,,,,White,NY,0.17063159592576801,2020
5476,Trachea,Male,,,,White,NY,0.30437979366122925,2021
5477,Trachea,Male,,,,White,NY,0.011785012703745046,2022
5478,Trachea,Male,,,,White,NY,0.35372628816361845,2023
5479,Trachea,Male,,,,White,NY,0.0,2024
5480,Trachea,Male,,,,White,NY,0.5591953493391268,2025
5481,Larynx,Female,70.4,,,White,NY,,1999
5482,Larynx,Female,72.5,,,White,NY,,2000
5483,Larynx,Female,72.8,,,White,NY,,2001
5484,Larynx,Female,72.7,,,White,NY,,2002
5485,Larynx,Female,72.4,,,White,NY,,2003
5486,Larynx,Female,74.8,,,White,NY,,2004
5487,Larynx,Female,75.5,,,White,NY,,2005
5488,Larynx,Female,80.1,,,White,NY,,2006
5489,Larynx,Female,79.0,,,White,NY,,2007
5490,Larynx,Female,81.5,,,White,NY,,2008
5491,Larynx,Female,79.3,,,White,NY,,2009
5492,Larynx,Female,79.1,,,White,NY,,2010
5493,Larynx,Female,80.7,,,White,NY,,2011
5494,Larynx,Female,80.1,,,White,NY,,2012
5495,Larynx,Female,81.5,,,White,NY,,2013
5496,Larynx,Female,79.1,,,White,NY,,2014
5497,Larynx,Female,82.5,,,White,NY,,2015
5498,Larynx,Female,81.10949767556072,,,White,NY,,2016
5499,Larynx,Female,26.46949352097887,,,White,NY,,2017
5500,Larynx,Female,0.0,,,White,NY,,2018
5501,Larynx,Female,16.252954480948176,,,White,NY,,2019
5502,Larynx,Female,14.579845537475274,,,White,NY,,2020
5503,Larynx,Female,48.5129810783065,,,White,NY,,2021
5504,Larynx,Female,0.0,,,White,NY,,2022
5505,Larynx,Female,2.29859574347654,,,White,NY,,2023
5506,Larynx,Female,0.0,,,White,NY,,2024
5507,Larynx,Female,37.19171650892727,,,White,NY,,2025
5508,Lung,Male,,8.3,,White,NC,,1999
5509,Lung,Male,,7.5,,White,NC,,2000
5510,Lung,Male,,7.9,,White,NC,,2001
5511,Lung,Male,,6.8,,White,NC,,2002
5512,Lung,Male,,7.6,,White,NC,,2003
5513,Lung,Male,,8.2,,White,NC,,2004
5514,Lung,Male,,7.7,,White,NC,,2005
5515,Lung,Male,,7.0,,White,NC,,2006
5516,Lung,Male,,7.9,,White,NC,,2007
5517,Lung,Male,,7.6,,White,NC,,2008
5518,Lung,Male,,8.4,,White,NC,,2009
5519,Lung,Male,,7.9,,White,NC,,2010
5520,Lung,Male,,7.4,,White,NC,,2011
5521,Lung,Male,,7.0,,White,NC,,2012
5522,Lung,Male,,7.7,,White,NC,,2013
5523,Lung,Male,,7.8,,White,NC,,2014
5524,Lung,Male,,7.0,,White,NC,,2015
5525,Lung,Male,,7.236137272911997,,White,NC,,2016
5526,Lung,Male,,6.544093509992615,,White,NC,,2017
5527,Lung,Male,,7.754741256325959,,White,NC,,2018
5528,Lung,Male,,5.858888168820049,,White,NC,,2019
5529,Lung,Male,,4.415011223695199,,White,NC,,2020
5530,Lung,Male,,4.347951712137996,,White,NC,,2021
5531,Lung,Male,,2.5041896065922966,,White,NC,,2022
5532,Lung,Male,,3.178381047971018,,White,NC,,2023
5533,Lung,Male,,2.20599650783224,,White,NC,,2024
5534,Lung,Male,,2.0170052319792635,,White,NC,,2025
5535,Larynx,Female,56.1,,,White,AZ,,1999
5536,Larynx,Female,61.7,,,White,AZ,,2000
5537,Larynx,Female,61.5,,,White,AZ,,2001
5538,Larynx,Female,58.7,,,White,AZ,,2002
5539,Larynx,Female,60.8,,,White,AZ,,2003
5540,Larynx,Female,59.8,,,White,AZ,,2004
5541,Larynx,Female,64.2,,,White,AZ,,2005
5542,Larynx,Female,60.3,,,White,AZ,,2006
5543,Larynx,Female,62.2,,,White,AZ,,2007
5544,Larynx,Female,60.0,,,White,AZ,,2008
5545,Larynx,Female,63.8,,,White,AZ,,2009
5546,Larynx,Female,60.1,,,White,AZ,,2010
5547,Larynx,Female,62.9,,,White,AZ,,2011
5548,Larynx,Female,63.0,,,White,AZ,,2012
5549,Larynx,Female,62.4,,,White,AZ,,2013
5550,Larynx,Female,61.6,,,White,AZ,,2014
5551,Larynx,Female,63.6,,,White,AZ,,2015
5552,Larynx,Female,63.497891428076066,,,White,AZ,,2016
5553,Larynx,Female,80.7102469369208,,,White,AZ,,2017
5554,Larynx,Female,45.5478340143352,,,White,AZ,,2018
5555,Larynx,Female,88.70089321801916,,,White,AZ,,2019
5556,Larynx,Female,0.0,,,White,AZ,,2020
5557,Larynx,Female,113.57325613573349,,,White,AZ,,2021
5558,Larynx,Female,0.0,,,White,AZ,,2022
5559,Larynx,Female,200.50728036977898,,,White,AZ,,2023
5560,Larynx,Female,0.0,,,White,AZ,,2024
5561,Larynx,Female,411.8440205000658,,,White,AZ,,2025
5562,Larynx,Female,91.9,,,White,WV,,1999
5563,Larynx,Female,92.8,,,White,WV,,2000
5564,Larynx,Female,99.1,,,White,WV,,2001
5565,Larynx,Female,94.6,,,White,WV,,2002
5566,Larynx,Female,90.0,,,White,WV,,2003
5567,Larynx,Female,91.5,,,White,WV,,2004
5568,Larynx,Female,105.3,,,White,WV,,2005
5569,Larynx,Female,99.0,,,White,WV,,2006
5570,Larynx,Female,100.1,,,White,WV,,2007
5571,Larynx,Female,107.3,,,White,WV,,2008
5572,Larynx,Female,95.6,,,White,WV,,2009
5573,Larynx,Female,93.3,,,White,WV,,2010
5574,Larynx,Female,92.8,,,White,WV,,2011
5575,Larynx,Female,96.9,,,White,WV,,2012
5576,Larynx,Female,101.4,,,White,WV,,2013
5577,Larynx,Female,99.9,,,White,WV,,2014
5578,Larynx,Female,97.4,,,White,WV,,2015
5579,Larynx,Female,98.05743905725106,,,White,WV,,2016
5580,Larynx,Female,46.11422450766064,,,White,WV,,2017
5581,Larynx,Female,83.6360348731732,,,White,WV,,2018
5582,Larynx,Female,46.467063493991425,,,White,WV,,2019
5583,Larynx,Female,49.32108699716504,,,White,WV,,2020
5584,Larynx,Female,54.6835227949967,,,White,WV,,2021
5585,Larynx,Female,8.83052475169692,,,White,WV,,2022
5586,Larynx,Female,23.87710050404532,,,White,WV,,2023
5587,Larynx,Female,29.260161340384435,,,White,WV,,2024
5588,Larynx,Female,2.2876632573111,,,White,WV,,2025
5589,Larynx,Male,73.2,,,White,VA,,1999
5590,Larynx,Male,72.0,,,White,VA,,2000
5591,Larynx,Male,68.0,,,White,VA,,2001
5592,Larynx,Male,74.1,,,White,VA,,2002
5593,Larynx,Male,84.7,,,White,VA,,2003
5594,Larynx,Male,84.5,,,White,VA,,2004
5595,Larynx,Male,82.6,,,White,VA,,2005
5596,Larynx,Male,79.4,,,White,VA,,2006
5597,Larynx,Male,80.5,,,White,VA,,2007
5598,Larynx,Male,82.9,,,White,VA,,2008
5599,Larynx,Male,79.5,,,White,VA,,2009
5600,Larynx,Male,80.1,,,White,VA,,2010
5601,Larynx,Male,74.5,,,White,VA,,2011
5602,Larynx,Male,78.6,,,White,VA,,2012
5603,Larynx,Male,75.0,,,White,VA,,2013
5604,Larynx,Male,75.1,,,White,VA,,2014
5605,Larynx,Male,69.8,,,White,VA,,2015
5606,Larynx,Male,69.48928112221617,,,White,VA,,2016
5607,Larynx,Male,48.19855901291282,,,White,VA,,2017
5608,Larynx,Male,0.0,,,White,VA,,2018
5609,Larynx,Male,37.67141015777258,,,White,VA,,2019
5610,Larynx,Male,0.0,,,White,VA,,2020
5611,Larynx,Male,30.606208748888122,,,White,VA,,2021
5612,Larynx,Male,0.0,,,White,VA,,2022
5613,Larynx,Male,76.99642730394953,,,White,VA,,2023
5614,Larynx,Male,0.0,,,White,VA,,2024
5615,Larynx,Male,152.41658411905354,,,White,VA,,2025
5616,Lung,Male,,6.6,,White,WI,,1999
5617,Lung,Male,,6.5,,White,WI,,2000
5618,Lung,Male,,7.4,,White,WI,,2001
5619,Lung,Male,,6.6,,White,WI,,2002
5620,Lung,Male,,6.4,,White,WI,,2003
5621,Lung,Male,,6.9,,White,WI,,2004
5622,Lung,Male,,6.9,,White,WI,,2005
5623,Lung,Male,,7.2,,White,WI,,2006
5624,Lung,Male,,7.1,,White,WI,,2007
5625,Lung,Male,,7.0,,White,WI,,2008
5626,Lung,Male,,7.2,,White,WI,,2009
5627,Lung,Male,,7.2,,White,WI,,2010
5628,Lung,Male,,6.2,,White,WI,,2011
5629,Lung,Male,,6.9,,White,WI,,2012
5630,Lung,Male,,7.3,,White,WI,,2013
5631,Lung,Male,,7.6,,White,WI,,2014
5632,Lung,Male,,6.5,,White,WI,,2015
5633,Lung,Male,,6.70894393073884,,White,WI,,2016
5634,Lung,Male,,5.60183847443053,,White,WI,,2017
5635,Lung,Male,,7.6870966497349915,,White,WI,,2018
5636,Lung,Male,,6.7742117956336605,,White,WI,,2019
5637,Lung,Male,,3.4682038810099267,,White,WI,,2020
5638,Lung,Male,,3.672603501085852,,White,WI,,2021
5639,Lung,Male,,3.0846733413019045,,White,WI,,2022
5640,Lung,Male,,3.5336267166402684,,White,WI,,2023
5641,Lung,Male,,1.7181291567863133,,White,WI,,2024
5642,Lung,Male,,2.3979474661591054,,White,WI,,2025
5643,Nasal,Female,,,0.6,White,IL,,1999
5644,Nasal,Female,,,0.5,White,IL,,2000
5645,Nasal,Female,,,0.6,White,IL,,2001
5646,Nasal,Female,,,0.6,White,IL,,2002
5647,Nasal,Female,,,0.6,White,IL,,2003
5648,Nasal,Female,,,0.6,White,IL,,2004
5649,Nasal,Female,,,0.4,White,IL,,2005
5650,Nasal,Female,,,0.7,White,IL,,2006
5651,Nasal,Female,,,0.5,White,IL,,2007
5652,Nasal,Female,,,0.5,White,IL,,2008
5653,Nasal,Female,,,0.7,White,IL,,2009
5654,Nasal,Female,,,0.6,White,IL,,2010
5655,Nasal,Female,,,0.4,White,IL,,2011
5656,Nasal,Female,,,0.6,White,IL,,2012
5657,Nasal,Female,,,0.6,White,IL,,2013
5658,Nasal,Female,,,0.7,White,IL,,2014
5659,Nasal,Female,,,0.5,White,IL,,2015
5660,Nasal,Female,,,0.4303983297663646,White,IL,,2016
5661,Nasal,Female,,,0.9145573186945448,White,IL,,2017
5662,Nasal,Female,,,0.7666483672498057,White,IL,,2018
5663,Nasal,Female,,,0.8112118133541469,White,IL,,2019
5664,Nasal,Female,,,0.3988841512655896,White,IL,,2020
5665,Nasal,Female,,,0.5823809726997518,White,IL,,2021
5666,Nasal,Female,,,0.398328168843086,White,IL,,2022
5667,Nasal,Female,,,0.7239271291388452,White,IL,,2023
5668,Nasal,Female,,,0.047528465007473215,White,IL,,2024
5669,Nasal,Female,,,0.7026665236188432,White,IL,,2025
5670,Larynx,Male,128.3,,,White,FL,,1999
5671,Larynx,Male,128.5,,,White,FL,,2000
5672,Larynx,Male,122.8,,,White,FL,,2001
5673,Larynx,Male,123.0,,,White,FL,,2002
5674,Larynx,Male,119.8,,,White,FL,,2003
5675,Larynx,Male,119.4,,,White,FL,,2004
5676,Larynx,Male,119.0,,,White,FL,,2005
5677,Larynx,Male,114.2,,,White,FL,,2006
5678,Larynx,Male,110.7,,,White,FL,,2007
5679,Larynx,Male,112.1,,,White,FL,,2008
5680,Larynx,Male,113.0,,,White,FL,,2009
5681,Larynx,Male,109.7,,,White,FL,,2010
5682,Larynx,Male,105.2,,,White,FL,,2011
5683,Larynx,Male,107.1,,,White,FL,,2012
5684,Larynx,Male,103.8,,,White,FL,,2013
5685,Larynx,Male,101.0,,,White,FL,,2014
5686,Larynx,Male,96.4,,,White,FL,,2015
5687,Larynx,Male,97.56647329996729,,,White,FL,,2016
5688,Larynx,Male,56.409157588261095,,,White,FL,,2017
5689,Larynx,Male,102.9193879109799,,,White,FL,,2018
5690,Larynx,Male,54.463284953042276,,,White,FL,,2019
5691,Larynx,Male,9.076531307892068,,,White,FL,,2020
5692,Larynx,Male,33.18963525718465,,,White,FL,,2021
5693,Larynx,Male,36.899591321653205,,,White,FL,,2022
5694,Larynx,Male,0.0,,,White,FL,,2023
5695,Larynx,Male,0.0,,,White,FL,,2024
5696,Larynx,Male,17.48266145142869,,,White,FL,,2025
5697,Larynx,Male,78.8,,,White,WA,,1999
5698,Larynx,Male,73.1,,,White,WA,,2000
5699,Larynx,Male,73.6,,,White,WA,,2001
5700,Larynx,Male,74.0,,,White,WA,,2002
5701,Larynx,Male,73.9,,,White,WA,,2003
5702,Larynx,Male,72.7,,,White,WA,,2004
5703,Larynx,Male,73.7,,,White,WA,,2005
5704,Larynx,Male,72.2,,,White,WA,,2006
5705,Larynx,Male,66.6,,,White,WA,,2007
5706,Larynx,Male,69.1,,,White,WA,,2008
5707,Larynx,Male,72.7,,,White,WA,,2009
5708,Larynx,Male,73.2,,,White,WA,,2010
5709,Larynx,Male,69.6,,,White,WA,,2011
5710,Larynx,Male,68.9,,,White,WA,,2012
5711,Larynx,Male,67.0,,,White,WA,,2013
5712,Larynx,Male,69.7,,,White,WA,,2014
5713,Larynx,Male,66.6,,,White,WA,,2015
5714,Larynx,Male,68.5470451100143,,,White,WA,,2016
5715,Larynx,Male,38.915756960424325,,,White,WA,,2017
5716,Larynx,Male,65.91913102469745,,,White,WA,,2018
5717,Larynx,Male,69.8431035746655,,,White,WA,,2019
5718,Larynx,Male,21.269726609014267,,,White,WA,,2020
5719,Larynx,Male,41.80037497450577,,,White,WA,,2021
5720,Larynx,Male,26.09504641591907,,,White,WA,,2022
5721,Larynx,Male,22.093384850725627,,,White,WA,,2023
5722,Larynx,Male,0.0,,,White,WA,,2024
5723,Larynx,Male,50.71321497290426,,,White,WA,,2025
5724,Larynx,Female,26.6,,,Black or African American,GA,,1999
5725,Larynx,Female,28.4,,,Black or African American,GA,,2000
5726,Larynx,Female,27.7,,,Black or African American,GA,,2001
5727,Larynx,Female,29.0,,,Black or African American,GA,,2002
5728,Larynx,Female,31.1,,,Black or African American,GA,,2003
5729,Larynx,Female,29.4,,,Black or African American,GA,,2004
5730,Larynx,Female,31.8,,,Black or African American,GA,,2005
5731,Larynx,Female,30.6,,,Black or African American,GA,,2006
5732,Larynx,Female,33.0,,,Black or African American,GA,,2007
5733,Larynx,Female,32.6,,,Black or African American,GA,,2008
5734,Larynx,Female,33.1,,,Black or African American,GA,,2009
5735,Larynx,Female,34.3,,,Black or African American,GA,,2010
5736,Larynx,Female,32.2,,,Black or African American,GA,,2011
5737,Larynx,Female,37.6,,,Black or African American,GA,,2012
5738,Larynx,Female,34.0,,,Black or African American,GA,,2013
5739,Larynx,Female,34.6,,,Black or African American,GA,,2014
5740,Larynx,Female,34.6,,,Black or African American,GA,,2015
5741,Larynx,Female,36.897702185987846,,,Black or African American,GA,,2016
5742,Larynx,Female,43.03776324618482,,,Black or African American,GA,,2017
5743,Larynx,Female,30.84283176226114,,,Black or African American,GA,,2018
5744,Larynx,Female,34.73511862261012,,,Black or African American,GA,,2019
5745,Larynx,Female,5.155799628545118,,,Black or African American,GA,,2020
5746,Larynx,Female,13.606028139803385,,,Black or African American,GA,,2021
5747,Larynx,Female,26.027401751586275,,,Black or African American,GA,,2022
5748,Larynx,Female,0.0,,,Black or African American,GA,,2023
5749,Larynx,Female,18.316561503048998,,,Black or African American,GA,,2024
5750,Larynx,Female,0.0,,,Black or African American,GA,,2025
5751,Larynx,Male,89.1,,,White,MD,,1999
5752,Larynx,Male,83.8,,,White,MD,,2000
5753,Larynx,Male,79.1,,,White,MD,,2001
5754,Larynx,Male,81.9,,,White,MD,,2002
5755,Larynx,Male,84.4,,,White,MD,,2003
5756,Larynx,Male,82.2,,,White,MD,,2004
5757,Larynx,Male,82.2,,,White,MD,,2005
5758,Larynx,Male,82.9,,,White,MD,,2006
5759,Larynx,Male,80.6,,,White,MD,,2007
5760,Larynx,Male,82.2,,,White,MD,,2008
5761,Larynx,Male,75.5,,,White,MD,,2009
5762,Larynx,Male,75.6,,,White,MD,,2010
5763,Larynx,Male,73.9,,,White,MD,,2011
5764,Larynx,Male,74.1,,,White,MD,,2012
5765,Larynx,Male,74.8,,,White,MD,,2013
5766,Larynx,Male,73.2,,,White,MD,,2014
5767,Larynx,Male,77.8,,,White,MD,,2015
5768,Larynx,Male,74.64040633675559,,,White,MD,,2016
5769,Larynx,Male,31.264274927647214,,,White,MD,,2017
5770,Larynx,Male,0.0,,,White,MD,,2018
5771,Larynx,Male,0.0,,,White,MD,,2019
5772,Larynx,Male,2.3272705178775084,,,White,MD,,2020
5773,Larynx,Male,0.0,,,White,MD,,2021
5774,Larynx,Male,5.577951445837256,,,White,MD,,2022
5775,Larynx,Male,0.0,,,White,MD,,2023
5776,Larynx,Male,7.320370810222107,,,White,MD,,2024
5777,Larynx,Male,0.0,,,White,MD,,2025
5778,Larynx,Male,137.7,,,White,WV,,1999
5779,Larynx,Male,133.0,,,White,WV,,2000
5780,Larynx,Male,133.6,,,White,WV,,2001
5781,Larynx,Male,131.4,,,White,WV,,2002
5782,Larynx,Male,125.0,,,White,WV,,2003
5783,Larynx,Male,133.4,,,White,WV,,2004
5784,Larynx,Male,134.9,,,White,WV,,2005
5785,Larynx,Male,135.1,,,White,WV,,2006
5786,Larynx,Male,126.4,,,White,WV,,2007
5787,Larynx,Male,129.4,,,White,WV,,2008
5788,Larynx,Male,132.1,,,White,WV,,2009
5789,Larynx,Male,123.2,,,White,WV,,2010
5790,Larynx,Male,132.5,,,White,WV,,2011
5791,Larynx,Male,124.8,,,White,WV,,2012
5792,Larynx,Male,128.5,,,White,WV,,2013
5793,Larynx,Male,126.1,,,White,WV,,2014
5794,Larynx,Male,128.7,,,White,WV,,2015
5795,Larynx,Male,125.39294760547372,,,White,WV,,2016
5796,Larynx,Male,150.7680197515086,,,White,WV,,2017
5797,Larynx,Male,98.70002134673376,,,White,WV,,2018
5798,Larynx,Male,149.68776202484025,,,White,WV,,2019
5799,Larynx,Male,40.63035404235188,,,White,WV,,2020
5800,Larynx,Male,136.05476140787076,,,White,WV,,2021
5801,Larynx,Male,0.0,,,White,WV,,2022
5802,Larynx,Male,174.59026898376794,,,White,WV,,2023
5803,Larynx,Male,0.0,,,White,WV,,2024
5804,Larynx,Male,248.27251410261545,,,White,WV,,2025
5805,Lung,Female,,2.1,,White,MO,,1999
5806,Lung,Female,,1.8,,White,MO,,2000
5807,Lung,Female,,1.8,,White,MO,,2001
5808,Lung,Female,,1.8,,White,MO,,2002
5809,Lung,Female,,2.0,,White,MO,,2003
5810,Lung,Female,,2.0,,White,MO,,2004
5811,Lung,Female,,2.1,,White,MO,,2005
5812,Lung,Female,,2.0,,White,MO,,2006
5813,Lung,Female,,1.9,,White,MO,,2007
5814,Lung,Female,,2.5,,White,MO,,2008
5815,Lung,Female,,2.5,,White,MO,,2009
5816,Lung,Female,,2.0,,White,MO,,2010
5817,Lung,Female,,2.0,,White,MO,,2011
5818,Lung,Female,,2.7,,White,MO,,2012
5819,Lung,Female,,1.8,,White,MO,,2013
5820,Lung,Female,,2.2,,White,MO,,2014
5821,Lung,Female,,2.3,,White,MO,,2015
5822,Lung,Female,,2.8052186296571118,,White,MO,,2016
5823,Lung,Female,,1.6630342258237676,,White,MO,,2017
5824,Lung,Female,,2.914715235059607,,White,MO,,2018
5825,Lung,Female,,2.0413988624884505,,White,MO,,2019
5826,Lung,Female,,0.7018266408633439,,White,MO,,2020
5827,Lung,Female,,2.5479216226244468,,White,MO,,2021
5828,Lung,Female,,1.208791733690725,,White,MO,,2022
5829,Lung,Female,,0.3170372840531308,,White,MO,,2023
5830,Lung,Female,,1.3682699579837814,,White,MO,,2024
5831,Lung,Female,,2.2553203828376227,,White,MO,,2025
5832,Larynx,Male,85.2,,,White,MI,,1999
5833,Larynx,Male,88.2,,,White,MI,,2000
5834,Larynx,Male,85.7,,,White,MI,,2001
5835,Larynx,Male,85.7,,,White,MI,,2002
5836,Larynx,Male,91.8,,,White,MI,,2003
5837,Larynx,Male,88.0,,,White,MI,,2004
5838,Larynx,Male,89.6,,,White,MI,,2005
5839,Larynx,Male,88.5,,,White,MI,,2006
5840,Larynx,Male,90.9,,,White,MI,,2007
5841,Larynx,Male,88.9,,,White,MI,,2008
5842,Larynx,Male,88.6,,,White,MI,,2009
5843,Larynx,Male,91.9,,,White,MI,,2010
5844,Larynx,Male,87.2,,,White,MI,,2011
5845,Larynx,Male,89.9,,,White,MI,,2012
5846,Larynx,Male,86.3,,,White,MI,,2013
5847,Larynx,Male,89.2,,,White,MI,,2014
5848,Larynx,Male,85.2,,,White,MI,,2015
5849,Larynx,Male,85.82089790916248,,,White,MI,,2016
5850,Larynx,Male,109.70221601321607,,,White,MI,,2017
5851,Larynx,Male,0.0,,,White,MI,,2018
5852,Larynx,Male,93.04897742367709,,,White,MI,,2019
5853,Larynx,Male,0.0,,,White,MI,,2020
5854,Larynx,Male,175.6110770483251,,,White,MI,,2021
5855,Larynx,Male,0.0,,,White,MI,,2022
5856,Larynx,Male,454.8388388774514,,,White,MI,,2023
5857,Larynx,Male,0.0,,,White,MI,,2024
5858,Larynx,Male,1202.8169782749233,,,White,MI,,2025
5859,Larynx,Male,86.6,,,White,GA,,1999
5860,Larynx,Male,91.4,,,White,GA,,2000
5861,Larynx,Male,88.7,,,White,GA,,2001
5862,Larynx,Male,91.4,,,White,GA,,2002
5863,Larynx,Male,89.2,,,White,GA,,2003
5864,Larynx,Male,86.5,,,White,GA,,2004
5865,Larynx,Male,86.8,,,White,GA,,2005
5866,Larynx,Male,88.5,,,White,GA,,2006
5867,Larynx,Male,88.0,,,White,GA,,2007
5868,Larynx,Male,86.8,,,White,GA,,2008
5869,Larynx,Male,89.7,,,White,GA,,2009
5870,Larynx,Male,83.4,,,White,GA,,2010
5871,Larynx,Male,86.1,,,White,GA,,2011
5872,Larynx,Male,90.4,,,White,GA,,2012
5873,Larynx,Male,90.0,,,White,GA,,2013
5874,Larynx,Male,89.0,,,White,GA,,2014
5875,Larynx,Male,85.2,,,White,GA,,2015
5876,Larynx,Male,82.55197645216593,,,White,GA,,2016
5877,Larynx,Male,65.21826667203611,,,White,GA,,2017
5878,Larynx,Male,103.24567418274694,,,White,GA,,2018
5879,Larynx,Male,81.15954941166743,,,White,GA,,2019
5880,Larynx,Male,94.35188682376676,,,White,GA,,2020
5881,Larynx,Male,44.09588935150138,,,White,GA,,2021
5882,Larynx,Male,15.153652245428034,,,White,GA,,2022
5883,Larynx,Male,56.78203547709488,,,White,GA,,2023
5884,Larynx,Male,42.55061492711126,,,White,GA,,2024
5885,Larynx,Male,42.387058096939604,,,White,GA,,2025
5886,Larynx,Male,74.5,,,White,ND,,1999
5887,Larynx,Male,72.2,,,White,ND,,2000
5888,Larynx,Male,77.0,,,White,ND,,2001
5889,Larynx,Male,83.3,,,White,ND,,2002
5890,Larynx,Male,79.2,,,White,ND,,2003
5891,Larynx,Male,73.1,,,White,ND,,2004
5892,Larynx,Male,80.8,,,White,ND,,2005
5893,Larynx,Male,73.8,,,White,ND,,2006
5894,Larynx,Male,79.4,,,White,ND,,2007
5895,Larynx,Male,71.7,,,White,ND,,2008
5896,Larynx,Male,71.0,,,White,ND,,2009
